"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"96" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "11924" "-38" "nicht bekannt" "nein" "nein"
"97" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "12888" "-38" "nicht bekannt" "nein" "nein"
"98" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "13672" "-38" "nicht bekannt" "nein" "nein"
"99" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14060" "-38" "nicht bekannt" "nein" "nein"
"100" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14278" "-38" "nicht bekannt" "nein" "nein"
"101" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14628" "-38" "nicht bekannt" "nein" "nein"
"102" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14804" "-38" "nicht bekannt" "nein" "nein"
"103" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "15892" "-38" "nicht bekannt" "nein" "nein"
"104" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "16296" "-38" "nicht bekannt" "nein" "nein"
"105" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "16512" "-38" "nicht bekannt" "nein" "nein"
"106" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "17744" "-38" "nicht bekannt" "nein" "nein"
"107" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "17820" "-38" "nicht bekannt" "nein" "nein"
"108" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "18882" "-38" "nicht bekannt" "nein" "nein"
"109" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "20402" "-38" "nicht bekannt" "nein" "nein"
"110" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "20880" "-38" "nicht bekannt" "nein" "nein"
"111" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "21484" "-38" "nicht bekannt" "nein" "nein"
"112" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "22492" "-38" "nicht bekannt" "nein" "nein"
"113" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "22608" "-38" "nicht bekannt" "nein" "nein"
"114" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "22692" "-38" "nicht bekannt" "nein" "nein"
"115" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "22910" "-38" "nicht bekannt" "nein" "nein"
"116" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "23316" "-38" "nicht bekannt" "nein" "nein"
"117" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "23424" "-38" "nicht bekannt" "nein" "nein"
"118" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "23702" "-38" "nicht bekannt" "nein" "nein"
"119" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "25064" "-38" "nicht bekannt" "nein" "nein"
"120" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "26036" "-38" "nicht bekannt" "nein" "nein"
"121" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "26884" "-38" "nicht bekannt" "nein" "nein"
"122" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "27004" "-38" "nicht bekannt" "nein" "nein"
"123" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "29086" "-38" "nicht bekannt" "nein" "nein"
"124" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "29792" "-38" "nicht bekannt" "nein" "nein"
"125" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "30142" "-38" "nicht bekannt" "nein" "nein"
"126" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "30232" "-38" "nicht bekannt" "nein" "nein"
"127" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "30306" "-38" "nicht bekannt" "nein" "nein"
"128" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "31676" "-38" "nicht bekannt" "nein" "nein"
"129" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "32232" "-38" "nicht bekannt" "nein" "nein"
"130" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "32340" "-38" "nicht bekannt" "nein" "nein"
"131" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "32928" "-38" "nicht bekannt" "nein" "nein"
"132" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "34472" "-38" "nicht bekannt" "nein" "nein"
"133" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "35562" "-38" "nicht bekannt" "nein" "nein"
"134" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "36334" "-38" "nicht bekannt" "nein" "nein"
"135" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "37212" "-38" "nicht bekannt" "nein" "nein"
"136" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "37696" "-38" "nicht bekannt" "nein" "nein"
"137" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "38256" "-38" "nicht bekannt" "nein" "nein"
"138" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "41062" "-38" "nicht bekannt" "nein" "nein"
"139" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "41662" "-38" "nicht bekannt" "nein" "nein"
"140" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "43436" "-38" "nicht bekannt" "nein" "nein"
"141" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "44182" "-38" "nicht bekannt" "nein" "nein"
"142" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "45570" "-38" "nicht bekannt" "nein" "nein"
"143" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "47488" "-38" "nicht bekannt" "nein" "nein"
"144" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "47854" "-38" "nicht bekannt" "nein" "nein"
"145" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "49170" "-38" "nicht bekannt" "nein" "nein"
"146" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "49930" "-38" "nicht bekannt" "nein" "nein"
"147" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "51132" "-38" "nicht bekannt" "nein" "nein"
"148" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "52224" "-38" "nicht bekannt" "nein" "nein"
"149" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "54102" "-38" "nicht bekannt" "nein" "nein"
"150" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "54220" "-38" "nicht bekannt" "nein" "nein"
"151" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "54672" "-38" "nicht bekannt" "nein" "nein"
"152" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "55112" "-38" "nicht bekannt" "nein" "nein"
"153" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "55284" "-38" "nicht bekannt" "nein" "nein"
"154" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "56102" "-38" "nicht bekannt" "nein" "nein"
"155" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "56756" "-38" "nicht bekannt" "nein" "nein"
"156" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "56894" "-38" "nicht bekannt" "nein" "nein"
"157" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "57564" "-38" "nicht bekannt" "nein" "nein"
"158" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "57858" "-38" "nicht bekannt" "nein" "nein"
