"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"4190" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "7190" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4191" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "7192" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4192" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8070" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4193" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8212" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4194" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8214" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4195" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8512" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4196" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8672" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4197" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "8674" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4198" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9320" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4199" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9322" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4200" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9510" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4201" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9604" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4202" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9696" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4203" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9698" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4204" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "9890" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4205" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "10246" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4206" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "10248" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4207" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "10910" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4208" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "10912" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4209" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "11436" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4210" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "11540" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4211" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "11542" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4212" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "12170" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4213" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "12172" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4214" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "12532" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4215" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "12716" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4216" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "12984" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4217" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13060" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4218" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13062" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4219" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13440" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4220" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13548" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4221" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13640" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4222" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13642" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4223" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "13726" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4224" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "14082" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4225" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "14992" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4226" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15074" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4227" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15256" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4228" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15258" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4229" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15342" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4230" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15344" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4231" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "15716" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4232" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16078" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4233" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16080" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4234" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16182" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4235" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16184" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4236" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16268" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4237" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16352" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4238" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16450" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4239" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16452" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4240" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16612" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4241" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16614" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4242" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16884" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4243" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "16886" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4244" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17040" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4245" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17042" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4246" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17214" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4247" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17216" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4248" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17650" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4249" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17752" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4250" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "17932" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4251" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18226" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4252" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18228" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4253" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18328" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4254" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18412" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4255" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18612" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4256" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18796" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4257" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18798" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4258" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18984" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4259" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "18986" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4260" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "20174" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4261" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "20356" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4262" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "20544" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4263" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "20546" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4264" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "21218" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4265" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "21398" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4266" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "21782" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4267" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "21784" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4268" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22140" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4269" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22142" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4270" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22430" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4271" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22432" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4272" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22536" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4273" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22636" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4274" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22638" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4275" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22824" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4276" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "22826" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4277" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23088" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4278" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23284" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4279" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23642" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4280" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23644" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4281" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23838" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4282" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "23840" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4283" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24010" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4284" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24012" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4285" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24372" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4286" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24556" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4287" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24744" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4288" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "24920" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4289" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "25278" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4290" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "25380" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4291" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "25578" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4292" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "25926" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4293" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "26452" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4294" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "26454" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4295" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "28096" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4296" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "28446" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4297" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "28624" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4298" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "28794" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4299" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "28796" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4300" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29054" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4301" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29056" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4302" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29432" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4303" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29434" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4304" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29794" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4305" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "29884" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4306" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "30248" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4307" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "30250" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4308" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "30894" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4309" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "30896" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4310" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31186" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4311" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31382" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4312" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31574" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4313" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31758" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4314" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31934" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4315" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "31936" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4316" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32020" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4317" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32208" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4318" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32210" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4319" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32474" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4320" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32476" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4321" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32708" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4322" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32710" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4323" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32806" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4324" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "32996" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4325" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33182" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4326" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33184" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4327" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33374" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4328" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33376" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4329" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33550" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4330" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33740" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4331" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "33742" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4332" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "35906" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4333" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "36086" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4334" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "38050" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4335" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "38786" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4336" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "39212" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4337" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "39410" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4338" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "39412" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4339" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "39678" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4340" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "40640" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4341" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "40642" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4342" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "41344" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4343" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "41346" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4344" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "42828" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4345" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "42986" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4346" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "42988" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4347" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "43078" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4348" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "43424" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4349" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "44850" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4350" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45108" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4351" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45208" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4352" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45308" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4353" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45396" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4354" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45398" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4355" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "45956" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4356" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "46134" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4357" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "47466" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4358" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "47706" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4359" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "47860" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4360" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "47862" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4361" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "47932" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4362" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "48012" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4363" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "48096" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4364" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "48098" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4365" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "48934" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4366" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "49734" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4367" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "49736" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4368" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "49964" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4369" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "50432" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4370" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "51118" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4371" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "53244" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"4372" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "2.5 m" "54102" "-71" "BLE 4.0 chip nicht bekannt" "nein" "nein"
