"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"108" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "52634" "-36" "nicht bekannt" "nein" "nein"
"109" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "53374" "-36" "nicht bekannt" "nein" "nein"
"110" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "54748" "-36" "nicht bekannt" "nein" "nein"
"111" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "55738" "-36" "nicht bekannt" "nein" "nein"
"112" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "55862" "-36" "nicht bekannt" "nein" "nein"
"113" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "56206" "-36" "nicht bekannt" "nein" "nein"
"114" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "56992" "-36" "nicht bekannt" "nein" "nein"
"115" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "58322" "-36" "nicht bekannt" "nein" "nein"
"116" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "60656" "-36" "nicht bekannt" "nein" "nein"
"117" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "61118" "-36" "nicht bekannt" "nein" "nein"
"118" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "61494" "-36" "nicht bekannt" "nein" "nein"
"119" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "62904" "-36" "nicht bekannt" "nein" "nein"
"120" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "63050" "-36" "nicht bekannt" "nein" "nein"
"121" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "63202" "-36" "nicht bekannt" "nein" "nein"
"122" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "63326" "-36" "nicht bekannt" "nein" "nein"
"123" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "64308" "-36" "nicht bekannt" "nein" "nein"
"124" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "64694" "-36" "nicht bekannt" "nein" "nein"
"125" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "65034" "-36" "nicht bekannt" "nein" "nein"
